id,labels
5797,2
5798,1
5799,8
5800,4
5801,8
5802,0
5803,0
5804,0
5805,1
5806,9
5807,1
5808,5
5809,8
5810,0
5811,7
5812,2
5813,6
5814,5
5815,6
5816,2
5817,1
5818,3
5819,2
5820,8
5821,1
5822,1
5823,3
5824,7
5825,8
5826,1
5827,0
5828,8
5829,2
5830,6
5831,5
5832,1
5833,4
5834,0
5835,2
5836,8
5837,8
5838,4
5839,6
5840,0
5841,2
5842,2
5843,4
5844,8
5845,2
5846,9
5847,8
5848,9
5849,7
5850,2
5851,3
5852,1
5853,5
5854,5
5855,2
5856,9
5857,0
5858,1
5859,1
5860,9
5861,9
5862,1
5863,4
5864,1
5865,8
5866,8
5867,0
5868,5
5869,5
5870,4
5871,2
5872,3
5873,4
5874,9
5875,8
5876,7
5877,8
5878,8
5879,1
5880,6
5881,0
5882,8
5883,2
5884,1
5885,2
5886,5
5887,7
5888,1
5889,8
5890,9
5891,8
5892,9
5893,8
5894,9
5895,8
5896,8
5897,8
5898,9
5899,2
5900,8
5901,8
5902,8
5903,1
5904,1
5905,5
5906,2
5907,1
5908,2
5909,4
5910,1
5911,8
5912,8
5913,2
5914,2
5915,8
5916,1
5917,6
5918,1
5919,1
5920,8
5921,8
5922,2
5923,8
5924,5
5925,8
5926,8
5927,8
5928,3
5929,4
5930,3
5931,3
5932,5
5933,8
5934,5
5935,7
5936,5
5937,5
5938,7
5939,1
5940,9
5941,1
5942,6
5943,6
5944,1
5945,4
5946,8
5947,4
5948,7
5949,2
5950,8
5951,8
5952,3
5953,8
5954,8
5955,1
5956,4
5957,1
5958,1
5959,2
5960,8
5961,7
5962,1
5963,7
5964,7
5965,5
5966,1
5967,2
5968,1
5969,3
5970,4
5971,9
5972,9
5973,8
5974,6
5975,6
5976,1
5977,8
5978,9
5979,5
5980,6
5981,8
5982,7
5983,3
5984,8
5985,8
5986,4
5987,1
5988,8
5989,5
5990,2
5991,2
5992,5
5993,1
5994,2
5995,0
5996,7
5997,9
5998,8
5999,7
6000,1
6001,1
6002,6
6003,2
6004,2
6005,6
6006,8
6007,5
6008,9
6009,8
6010,1
6011,1
6012,8
6013,8
6014,6
6015,1
6016,8
6017,2
6018,4
6019,6
6020,8
6021,2
6022,5
6023,5
6024,8
6025,4
6026,5
6027,9
6028,4
6029,9
6030,6
6031,8
6032,2
6033,1
6034,1
6035,2
6036,1
6037,6
6038,1
6039,2
6040,2
6041,8
6042,1
6043,8
6044,7
6045,8
6046,4
6047,3
6048,9
6049,5
6050,8
6051,5
6052,1
6053,1
6054,8
6055,2
6056,1
6057,7
6058,1
6059,2
6060,7
6061,9
6062,6
6063,2
6064,8
6065,1
6066,8
6067,0
6068,7
6069,3
6070,6
6071,7
6072,3
6073,0
6074,4
6075,8
6076,8
6077,1
6078,2
6079,4
6080,1
6081,7
6082,8
6083,1
6084,2
6085,2
6086,8
6087,0
6088,2
6089,1
6090,8
6091,8
6092,8
6093,1
6094,2
6095,1
6096,1
6097,8
6098,1
6099,8
6100,7
6101,1
6102,9
6103,1
6104,8
6105,1
6106,8
6107,6
6108,7
6109,5
6110,7
6111,9
6112,2
6113,8
6114,1
6115,1
6116,7
6117,4
6118,7
6119,1
6120,7
6121,1
6122,1
6123,7
6124,1
6125,8
6126,1
6127,5
6128,8
6129,1
6130,8
6131,9
6132,1
6133,4
6134,8
6135,7
6136,5
6137,2
6138,1
6139,2
6140,3
6141,2
6142,5
6143,2
6144,3
6145,1
6146,1
6147,8
6148,7
6149,2
6150,7
6151,1
6152,8
6153,7
6154,6
6155,8
6156,7
6157,4
6158,5
6159,8
6160,6
6161,7
6162,0
6163,8
6164,1
6165,1
6166,6
6167,2
6168,1
6169,1
6170,4
6171,4
6172,3
6173,7
6174,8
6175,4
6176,0
6177,1
6178,8
6179,8
6180,7
6181,8
6182,2
6183,4
6184,7
6185,2
6186,9
6187,0
6188,8
6189,6
6190,1
6191,1
6192,6
6193,0
6194,7
6195,8
6196,1
6197,8
6198,1
6199,8
6200,8
6201,1
6202,5
6203,7
6204,1
6205,1
6206,0
6207,1
6208,1
6209,5
6210,4
6211,1
6212,6
6213,1
6214,1
6215,5
6216,9
6217,4
6218,7
6219,5
6220,8
6221,1
6222,2
6223,4
6224,1
6225,4
6226,7
6227,7
6228,1
6229,5
6230,1
6231,0
6232,8
6233,6
6234,7
6235,8
6236,6
6237,2
6238,5
6239,8
6240,2
6241,9
6242,0
6243,2
6244,8
6245,1
6246,9
6247,6
6248,5
6249,5
6250,2
6251,2
6252,7
6253,8
6254,9
6255,8
6256,1
6257,0
6258,0
6259,1
6260,2
6261,1
6262,6
6263,1
6264,8
6265,8
6266,8
6267,8
6268,8
6269,8
6270,6
6271,7
6272,2
6273,6
6274,3
6275,7
6276,2
6277,2
6278,2
6279,8
6280,8
6281,2
6282,2
6283,0
6284,2
6285,2
6286,2
6287,6
6288,2
6289,2
6290,2
6291,2
6292,2
6293,0
6294,2
6295,7
6296,7
6297,6
6298,2
6299,8
6300,2
6301,4
6302,2
6303,1
6304,6
6305,4
6306,2
6307,8
6308,8
6309,8
6310,8
6311,0
6312,8
6313,5
6314,3
6315,6
6316,1
6317,8
6318,8
6319,0
6320,5
6321,6
6322,1
6323,7
6324,1
6325,2
6326,4
6327,2
6328,8
6329,1
6330,7
6331,1
6332,2
6333,3
6334,8
6335,8
6336,1
6337,8
6338,1
6339,6
6340,8
6341,1
6342,2
6343,3
6344,9
6345,7
6346,5
6347,4
6348,1
6349,7
6350,7
6351,8
6352,1
6353,7
6354,8
6355,8
6356,7
6357,4
6358,1
6359,1
6360,1
6361,2
6362,1
6363,0
6364,2
6365,3
6366,7
6367,4
6368,1
6369,1
6370,8
6371,1
6372,4
6373,1
6374,6
6375,5
6376,5
6377,1
6378,1
6379,1
6380,9
6381,4
6382,7
6383,7
6384,1
6385,2
6386,2
6387,2
6388,2
6389,8
6390,8
6391,2
6392,5
6393,1
6394,1
6395,2
6396,4
6397,1
6398,1
6399,3
6400,2
6401,7
6402,0
6403,6
6404,7
6405,8
6406,1
6407,8
6408,5
6409,2
6410,0
6411,1
6412,5
6413,3
6414,4
6415,1
6416,8
6417,1
6418,6
6419,0
6420,1
6421,2
6422,9
6423,0
6424,2
6425,6
6426,1
6427,1
6428,2
6429,1
6430,6
6431,5
6432,8
6433,4
6434,1
6435,8
6436,9
6437,9
6438,2
6439,5
6440,2
6441,1
6442,3
6443,1
6444,1
6445,1
6446,1
6447,1
6448,2
6449,5
6450,4
6451,8
6452,1
6453,6
6454,1
6455,1
6456,6
6457,2
6458,1
6459,4
6460,1
6461,4
6462,2
6463,1
6464,1
6465,0
6466,8
6467,8
6468,2
6469,6
6470,0
6471,8
6472,3
6473,5
6474,1
6475,1
6476,8
6477,8
6478,1
6479,1
6480,8
6481,2
6482,4
6483,8
6484,6
6485,7
6486,5
6487,8
6488,8
6489,8
6490,2
6491,1
6492,1
6493,7
6494,9
6495,1
6496,7
6497,2
6498,8
6499,9
6500,8
6501,1
6502,8
6503,9
6504,8
6505,7
6506,3
6507,2
6508,0
6509,1
6510,1
6511,2
6512,2
6513,3
6514,1
6515,0
6516,5
6517,7
6518,1
6519,8
6520,3
6521,9
6522,8
6523,8
6524,9
6525,2
6526,8
6527,9
6528,6
6529,2
6530,1
6531,1
6532,4
6533,1
6534,4
6535,7
6536,6
6537,0
6538,5
6539,8
6540,8
6541,5
6542,2
6543,9
6544,2
6545,5
6546,5
6547,4
6548,6
6549,4
6550,0
6551,2
6552,7
6553,8
6554,1
6555,4
6556,8
6557,8
6558,6
6559,7
6560,1
6561,7
6562,1
6563,9
6564,1
6565,1
6566,0
6567,1
6568,4
6569,9
6570,5
6571,5
6572,2
6573,6
6574,4
6575,5
6576,1
6577,2
6578,0
6579,0
6580,3
6581,5
6582,2
6583,2
6584,4
6585,1
6586,3
6587,1
6588,2
6589,1
6590,8
6591,3
6592,2
6593,1
6594,5
6595,4
6596,8
6597,2
6598,8
6599,8
6600,5
6601,9
6602,8
6603,5
6604,8
6605,2
6606,2
6607,8
6608,4
6609,5
6610,9
6611,2
6612,9
6613,1
6614,5
6615,1
6616,6
6617,2
6618,7
6619,2
6620,3
6621,4
6622,8
6623,8
6624,5
6625,1
6626,4
6627,3
6628,4
6629,5
6630,7
6631,7
6632,9
6633,2
6634,1
6635,8
6636,7
6637,0
6638,8
6639,7
6640,6
6641,8
6642,6
6643,1
6644,7
6645,7
6646,2
6647,9
6648,3
6649,6
6650,2
6651,7
6652,8
6653,6
6654,1
6655,1
6656,1
6657,4
6658,9
6659,7
6660,6
6661,2
6662,1
6663,1
6664,1
6665,2
6666,8
6667,5
6668,3
6669,2
6670,2
6671,2
6672,5
6673,3
6674,1
6675,8
6676,7
6677,8
6678,7
6679,8
6680,8
6681,6
6682,8
6683,4
6684,2
6685,0
6686,2
6687,7
6688,6
6689,2
6690,8
6691,8
6692,3
6693,7
6694,8
6695,1
6696,6
6697,9
6698,1
6699,1
6700,5
6701,6
6702,1
6703,8
6704,1
6705,8
6706,3
6707,4
6708,1
6709,5
6710,9
6711,6
6712,2
6713,7
6714,3
6715,8
6716,8
6717,9
6718,2
6719,3
6720,2
6721,6
6722,1
6723,8
6724,2
6725,7
6726,4
6727,9
6728,7
6729,8
6730,7
6731,1
6732,0
6733,8
6734,6
6735,5
6736,1
6737,3
6738,4
6739,7
6740,4
6741,7
6742,2
6743,0
6744,2
6745,9
6746,3
6747,9
6748,7
6749,1
6750,4
6751,2
6752,9
6753,2
6754,7
6755,4
6756,7
6757,3
6758,2
6759,9
6760,9
6761,1
6762,3
6763,7
6764,1
6765,2
6766,2
6767,1
6768,2
6769,8
6770,4
6771,2
6772,8
6773,4
6774,1
6775,6
6776,4
6777,6
6778,8
6779,7
6780,9
6781,3
6782,1
6783,2
6784,4
6785,2
6786,1
6787,2
6788,9
6789,2
6790,5
6791,8
6792,5
6793,2
6794,5
6795,2
6796,6
6797,2
6798,8
6799,2
6800,5
6801,9
6802,9
6803,8
6804,3
6805,4
6806,7
6807,7
6808,8
6809,5
6810,1
6811,9
6812,0
6813,1
6814,8
6815,2
6816,4
6817,2
6818,8
6819,2
6820,5
6821,5
6822,9
6823,2
6824,5
6825,4
6826,8
6827,7
6828,8
6829,1
6830,5
6831,1
6832,8
6833,3
6834,2
6835,9
6836,5
6837,9
6838,7
6839,9
6840,9
6841,5
6842,2
6843,4
6844,6
6845,1
6846,4
6847,8
6848,7
6849,1
6850,1
6851,7
6852,1
6853,4
6854,1
6855,1
6856,9
6857,8
6858,2
6859,4
6860,5
6861,1
6862,9
6863,1
6864,9
6865,4
6866,1
6867,3
6868,1
6869,7
6870,1
6871,1
6872,7
6873,1
6874,7
6875,1
6876,2
6877,3
6878,1
6879,9
6880,6
6881,8
6882,8
6883,1
6884,2
6885,2
6886,9
6887,8
6888,8
6889,7
6890,8
6891,5
6892,1
6893,5
6894,1
6895,1
6896,8
6897,0
6898,2
6899,1
6900,0
6901,5
6902,1
6903,1
6904,0
6905,7
6906,1
6907,4
6908,9
6909,8
6910,7
6911,7
6912,9
6913,9
6914,9
6915,8
6916,1
6917,8
6918,1
6919,3
6920,9
6921,3
6922,5
6923,2
6924,7
6925,1
6926,3
6927,2
6928,8
6929,7
6930,8
6931,2
6932,9
6933,8
6934,2
6935,8
6936,1
6937,8
6938,1
6939,4
6940,8
6941,8
6942,7
6943,8
6944,8
6945,8
6946,1
6947,2
6948,5
6949,0
6950,2
6951,2
6952,8
6953,1
6954,1
6955,8
6956,8
6957,7
6958,1
6959,8
6960,6
6961,9
6962,8
6963,7
6964,9
6965,9
6966,8
6967,8
6968,6
6969,1
6970,9
6971,8
6972,5
6973,7
6974,6
6975,7
6976,8
6977,9
6978,1
6979,3
6980,1
6981,2
6982,2
6983,8
6984,2
6985,0
6986,4
6987,5
6988,3
6989,4
6990,8
6991,0
6992,8
6993,8
6994,4
6995,1
6996,1
6997,6
6998,2
6999,7
7000,0
7001,2
7002,8
7003,8
7004,4
7005,7
7006,6
7007,2
7008,8
7009,7
7010,2
7011,8
7012,8
7013,1
7014,8
7015,1
7016,2
7017,7
7018,8
7019,1
7020,4
7021,4
7022,9
7023,7
7024,8
7025,2
7026,2
7027,3
7028,0
7029,8
7030,7
7031,1
7032,8
7033,2
7034,7
7035,8
7036,8
7037,2
7038,1
7039,9
7040,1
7041,2
7042,1
7043,1
7044,3
7045,1
7046,1
7047,4
7048,2
7049,2
7050,9
7051,1
7052,1
7053,9
7054,8
7055,9
7056,1
7057,1
7058,1
7059,9
7060,8
7061,0
7062,4
7063,2
7064,4
7065,8
7066,8
7067,8
7068,2
7069,1
7070,8
7071,1
7072,9
7073,2
7074,4
7075,1
7076,1
7077,5
7078,8
7079,1
7080,8
7081,7
7082,5
7083,1
7084,6
7085,2
7086,1
7087,1
7088,6
7089,9
7090,5
7091,9
7092,8
7093,4
7094,2
7095,1
7096,7
7097,6
7098,1
7099,8
7100,9
7101,1
7102,3
7103,3
7104,5
7105,5
7106,2
7107,1
7108,1
7109,8
7110,9
7111,8
7112,8
7113,1
7114,8
7115,8
7116,1
7117,8
7118,2
7119,1
7120,1
7121,8
7122,1
7123,1
7124,5
7125,8
7126,8
7127,2
7128,8
7129,1
7130,8
7131,1
7132,8
7133,7
7134,5
7135,8
7136,9
7137,3
7138,3
7139,2
7140,1
7141,7
7142,9
7143,9
7144,8
7145,8
7146,8
7147,7
7148,0
7149,5
7150,1
7151,2
7152,6
7153,1
7154,2
7155,4
7156,1
7157,1
7158,5
7159,3
7160,8
7161,8
7162,2
7163,8
7164,1
7165,2
7166,5
7167,1
7168,9
7169,1
7170,5
7171,8
7172,7
7173,1
7174,1
7175,1
7176,2
7177,4
7178,5
7179,4
7180,1
7181,1
7182,4
7183,3
7184,5
7185,7
7186,8
7187,3
7188,2
7189,2
7190,5
7191,5
7192,5
7193,4
7194,8
7195,1
7196,2
7197,1
7198,2
7199,8
7200,9
7201,9
7202,5
7203,6
7204,2
7205,1
7206,4
7207,3
7208,3
7209,1
7210,1
7211,0
7212,2
7213,1
7214,2
7215,4
7216,2
7217,8
7218,1
7219,6
7220,4
7221,1
7222,2
7223,2
7224,6
7225,0
7226,2
7227,1
7228,2
7229,2
7230,8
7231,1
7232,1
7233,9
7234,2
7235,1
7236,4
7237,0
7238,7
7239,1
7240,8
7241,8
7242,6
7243,5
7244,7
7245,8
7246,7
7247,1
7248,5
7249,8
7250,9
7251,8
7252,2
7253,2
7254,1
7255,8
7256,1
7257,7
7258,8
7259,5
7260,7
7261,3
7262,2
7263,7
7264,1
7265,7
7266,8
7267,2
7268,6
7269,9
7270,1
7271,1
7272,1
7273,8
7274,1
7275,7
7276,5
7277,7
7278,1
7279,1
7280,3
7281,5
7282,2
7283,1
7284,7
7285,9
7286,2
7287,1
7288,7
7289,5
7290,6
7291,4
7292,1
7293,1
7294,8
7295,4
7296,9
7297,8
7298,1
7299,7
7300,4
7301,7
7302,1
7303,1
7304,1
7305,4
7306,4
7307,8
7308,8
7309,1
7310,8
7311,2
7312,3
7313,7
7314,1
7315,1
7316,9
7317,7
7318,1
7319,1
7320,4
7321,8
7322,8
7323,8
7324,1
7325,1
7326,1
7327,8
7328,1
7329,8
7330,7
7331,8
7332,7
7333,5
7334,8
7335,9
7336,1
7337,5
7338,1
7339,1
7340,7
7341,4
7342,1
7343,1
7344,7
7345,6
7346,2
7347,6
7348,1
7349,7
7350,8
7351,1
7352,4
7353,9
7354,6
7355,6
7356,8
7357,8
7358,8
7359,6
7360,6
7361,5
7362,7
7363,9
7364,1
7365,8
7366,1
7367,8
7368,2
7369,6
7370,1
7371,7
7372,8
7373,4
7374,8
7375,8
7376,0
7377,9
7378,8
7379,8
7380,7
7381,2
7382,8
7383,1
7384,1
7385,1
7386,1
7387,7
7388,8
7389,7
7390,8
7391,0
7392,1
7393,8
7394,2
7395,5
7396,4
7397,8
7398,4
7399,3
7400,2
7401,8
7402,1
7403,2
7404,5
7405,8
7406,7
7407,9
7408,8
7409,2
7410,0
7411,1
7412,0
7413,1
7414,1
7415,1
7416,1
7417,1
7418,1
7419,2
7420,1
7421,6
7422,2
7423,5
7424,9
7425,5
7426,2
7427,6
7428,8
7429,8
7430,3
7431,9
7432,8
7433,2
7434,4
7435,5
7436,2
7437,0
7438,5
7439,2
7440,1
7441,8
7442,5
7443,8
7444,5
7445,2
7446,0
7447,2
7448,5
7449,4
7450,1
7451,9
7452,2
7453,2
7454,2
7455,5
7456,8
7457,1
7458,6
7459,2
7460,1
7461,1
7462,8
7463,8
7464,2
7465,9
7466,1
7467,3
7468,4
7469,2
7470,7
7471,8
7472,1
7473,4
7474,1
7475,8
7476,8
7477,9
7478,1
7479,1
7480,8
7481,7
7482,2
7483,5
7484,4
7485,8
7486,1
7487,6
7488,6
7489,8
7490,1
7491,0
7492,1
7493,4
7494,1
7495,2
7496,1
7497,7
7498,8
7499,4
7500,3
7501,2
7502,1
7503,8
7504,8
7505,7
7506,1
7507,2
7508,8
7509,1
7510,1
7511,6
7512,8
7513,8
7514,7
7515,4
7516,0
7517,1
7518,7
7519,4
7520,2
7521,2
7522,7
7523,8
7524,2
7525,6
7526,2
7527,1
7528,0
7529,0
7530,1
7531,8
7532,2
7533,4
7534,3
7535,6
7536,2
7537,8
7538,1
7539,1
7540,4
7541,6
7542,8
7543,6
7544,2
7545,0
7546,2
7547,8
7548,6
7549,1
7550,0
7551,1
7552,1
7553,1
7554,2
7555,8
7556,8
7557,2
7558,2
7559,4
7560,8
7561,1
7562,7
7563,8
7564,1
7565,8
7566,1
7567,9
7568,1
7569,4
7570,1
7571,4
7572,4
7573,1
7574,1
7575,1
7576,0
7577,2
7578,8
7579,8
7580,8
7581,8
7582,5
7583,1
7584,8
7585,8
7586,8
7587,0
7588,9
7589,1
7590,1
7591,1
7592,8
7593,7
7594,2
7595,2
7596,1
7597,1
7598,7
7599,8
7600,5
7601,9
7602,1
7603,9
7604,1
7605,1
7606,1
7607,1
7608,5
7609,2
7610,1
7611,3
7612,9
7613,7
7614,3
7615,7
7616,1
7617,1
7618,5
7619,1
7620,3
7621,8
7622,2
7623,5
7624,1
7625,2
7626,8
7627,5
7628,1
7629,1
7630,0
7631,5
7632,3
7633,8
7634,5
7635,0
7636,7
7637,8
7638,9
7639,8
7640,3
7641,5
7642,1
7643,1
7644,2
7645,9
7646,1
7647,2
7648,7
7649,1
7650,3
7651,1
7652,1
7653,6
7654,7
7655,1
7656,2
7657,1
7658,1
7659,1
7660,1
7661,7
7662,4
7663,2
7664,7
7665,9
7666,5
7667,8
7668,4
7669,4
7670,5
7671,0
7672,8
7673,7
7674,3
7675,5
7676,8
7677,8
7678,1
7679,3
7680,8
7681,8
7682,4
7683,2
7684,9
7685,1
7686,1
7687,8
7688,5
7689,2
7690,8
7691,8
7692,8
7693,2
7694,2
7695,2
7696,1
7697,3
7698,4
7699,8
7700,1
7701,8
7702,8
7703,8
7704,5
7705,8
7706,4
7707,2
7708,6
7709,8
7710,3
7711,7
7712,2
7713,4
7714,9
7715,4
7716,4
7717,1
7718,9
7719,9
7720,4
7721,1
7722,7
7723,5
7724,3
7725,1
7726,5
7727,8
7728,1
7729,7
7730,1
7731,9
7732,3
7733,8
7734,1
7735,7
7736,8
7737,1
7738,2
7739,0
7740,1
7741,7
7742,8
7743,2
7744,8
7745,8
7746,8
7747,7
7748,2
7749,3
7750,8
7751,1
7752,2
7753,1
7754,1
7755,9
7756,8
7757,0
7758,8
7759,6
7760,9
7761,1
7762,1
7763,8
7764,8
7765,1
7766,1
7767,5
7768,8
7769,2
7770,7
7771,5
7772,7
7773,8
7774,8
7775,8
7776,0
7777,7
7778,8
7779,1
7780,2
7781,1
7782,8
7783,1
7784,5
7785,9
7786,7
7787,8
7788,1
7789,7
7790,3
7791,2
7792,2
7793,7
7794,7
7795,2
7796,4
7797,9
7798,6
7799,1
7800,8
7801,9
7802,8
7803,5
7804,8
7805,9
7806,1
7807,4
7808,1
7809,1
7810,2
7811,2
7812,0
7813,8
7814,9
7815,8
7816,8
7817,1
7818,8
7819,9
7820,0
7821,1
7822,2
7823,4
7824,6
7825,5
7826,8
7827,0
7828,5
7829,7
7830,1
7831,6
7832,8
7833,1
7834,7
7835,5
7836,2
7837,2
7838,3
7839,2
7840,5
7841,7
7842,5
7843,7
7844,1
7845,8
7846,7
7847,2
7848,8
7849,8
7850,4
7851,8
7852,8
7853,8
7854,8
7855,8
7856,7
7857,8
7858,4
7859,2
7860,2
7861,8
7862,8
7863,1
7864,9
7865,1
7866,8
7867,1
7868,1
7869,0
7870,7
7871,6
7872,8
7873,1
7874,2
7875,3
7876,8
7877,3
7878,2
7879,8
7880,6
7881,8
7882,7
7883,6
7884,8
7885,0
7886,0
7887,6
7888,7
7889,8
7890,7
7891,1
7892,2
7893,7
7894,6
7895,6
7896,8
7897,8
7898,8
7899,2
7900,8
7901,6
7902,1
7903,8
7904,1
7905,8
7906,8
7907,2
7908,2
7909,8
7910,8
7911,2
7912,7
7913,2
7914,7
7915,2
7916,3
7917,7
7918,8
7919,8
7920,1
7921,9
7922,4
7923,2
7924,1
7925,8
7926,8
7927,8
7928,2
7929,6
7930,8
7931,2
7932,8
7933,7
7934,6
7935,9
7936,7
7937,7
7938,0
7939,2
7940,7
7941,9
7942,6
7943,2
7944,1
7945,5
7946,8
7947,7
7948,3
7949,9
7950,8
7951,9
7952,8
7953,3
7954,8
7955,5
7956,9
7957,2
7958,5
7959,1
7960,3
7961,9
7962,8
7963,0
7964,8
7965,0
7966,6
7967,1
7968,0
7969,9
7970,8
7971,8
7972,5
7973,1
7974,8
7975,7
7976,7
7977,1
7978,4
7979,2
7980,5
7981,4
7982,7
7983,7
7984,3
7985,3
7986,9
7987,9
7988,1
7989,1
7990,6
7991,3
7992,8
7993,8
7994,2
7995,7
7996,8
7997,1
7998,1
7999,2
8000,7
8001,1
8002,2
8003,2
8004,2
8005,1
8006,2
8007,9
8008,7
8009,1
8010,8
8011,7
8012,1
8013,8
8014,2
8015,4
8016,6
8017,2
8018,4
8019,7
8020,4
8021,2
8022,2
8023,4
8024,2
8025,8
8026,9
8027,8
8028,8
8029,8
8030,0
8031,2
8032,1
8033,2
8034,8
8035,2
8036,2
8037,9
8038,8
8039,2
8040,7
8041,2
8042,1
8043,1
8044,3
8045,1
8046,4
8047,5
8048,2
8049,1
8050,2
8051,7
8052,0
8053,4
8054,4
8055,9
8056,4
8057,1
8058,5
8059,4
8060,6
8061,7
8062,6
8063,4
8064,2
8065,8
8066,2
8067,5
8068,2
8069,8
8070,7
8071,8
8072,2
8073,8
8074,1
8075,9
8076,1
8077,9
8078,2
8079,4
8080,8
8081,3
8082,1
8083,8
8084,3
8085,1
8086,7
8087,4
8088,8
8089,1
8090,8
8091,6
8092,8
8093,0
8094,0
8095,3
8096,2
8097,8
8098,8
8099,2
8100,6
8101,4
8102,5
8103,8
8104,5
8105,4
8106,9
8107,1
8108,6
8109,8
8110,1
8111,7
8112,1
8113,1
8114,4
8115,2
8116,8
8117,1
8118,8
8119,5
8120,7
8121,8
8122,6
8123,2
8124,2
8125,8
8126,9
8127,5
8128,2
8129,7
8130,8
8131,2
8132,3
8133,1
8134,7
8135,9
8136,5
8137,1
8138,2
8139,9
8140,1
8141,3
8142,1
8143,5
8144,8
8145,5
8146,1
8147,1
8148,3
8149,8
8150,2
8151,2
8152,3
8153,8
8154,8
8155,2
8156,7
8157,4
8158,1
8159,8
8160,2
8161,5
8162,8
8163,4
8164,1
8165,1
8166,1
8167,5
8168,8
8169,1
8170,1
8171,8
8172,8
8173,7
8174,1
8175,2
8176,2
8177,8
8178,2
8179,5
8180,8
8181,4
8182,1
8183,1
8184,2
8185,7
8186,4
8187,8
8188,1
8189,4
8190,2
8191,1
8192,4
8193,7
8194,3
8195,2
8196,2
8197,1
8198,6
8199,8
8200,2
8201,3
8202,2
8203,1
8204,9
8205,2
8206,2
8207,3
8208,7
8209,7
8210,8
8211,6
8212,8
8213,6
8214,1
8215,2
8216,1
8217,1
8218,1
8219,5
8220,5
8221,1
8222,6
8223,3
8224,8
8225,8
8226,8
8227,9
8228,1
8229,2
8230,4
8231,1
8232,1
8233,1
8234,6
8235,2
8236,1
8237,1
8238,2
8239,1
8240,1
8241,1
8242,1
8243,1
8244,1
8245,2
8246,2
8247,4
8248,7
8249,1
8250,8
8251,3
8252,2
8253,2
8254,4
8255,2
8256,3
8257,9
8258,7
8259,7
8260,1
8261,1
8262,9
8263,1
8264,7
8265,3
8266,9
8267,2
8268,1
8269,2
8270,9
8271,2
8272,8
8273,8
8274,6
8275,5
8276,8
8277,8
8278,6
8279,8
8280,1
8281,2
8282,8
8283,0
8284,8
8285,1
8286,0
8287,2
8288,7
8289,1
8290,3
8291,8
8292,2
8293,8
8294,0
8295,1
8296,0
8297,7
8298,8
8299,4
8300,5
8301,1
8302,8
8303,8
8304,7
8305,1
8306,2
8307,0
8308,8
8309,2
8310,9
8311,4
8312,8
8313,2
8314,4
8315,6
8316,1
8317,3
8318,3
8319,7
8320,7
8321,6
8322,2
8323,5
8324,5
8325,6
8326,1
8327,1
8328,5
8329,8
8330,2
8331,7
8332,1
8333,8
8334,2
8335,3
8336,4
8337,1
8338,4
8339,6
8340,7
8341,8
8342,2
8343,2
8344,2
8345,5
8346,8
8347,3
8348,3
8349,8
8350,0
8351,9
8352,1
8353,5
8354,8
8355,1
8356,1
8357,4
8358,7
8359,1
8360,4
8361,9
8362,9
8363,8
8364,2
8365,9
8366,8
8367,6
8368,2
8369,2
8370,1
8371,5
8372,5
8373,1
8374,9
8375,2
8376,9
8377,4
8378,1
8379,7
8380,8
8381,8
8382,4
8383,1
8384,6
8385,1
8386,2
8387,4
8388,7
8389,2
8390,1
8391,6
8392,1
8393,6
8394,9
8395,9
8396,4
8397,8
8398,2
8399,1
8400,2
8401,2
8402,5
8403,4
8404,4
8405,1
8406,5
8407,0
8408,2
8409,8
8410,1
8411,7
8412,6
8413,2
8414,7
8415,2
8416,2
8417,2
8418,5
8419,6
8420,6
8421,7
8422,1
8423,5
8424,7
8425,0
8426,2
8427,1
8428,0
8429,6
8430,5
8431,1
8432,5
8433,5
8434,1
8435,3
8436,2
8437,5
8438,7
8439,2
8440,6
8441,7
8442,7
8443,8
8444,2
8445,8
8446,9
8447,7
8448,1
8449,2
8450,9
8451,2
8452,4
8453,8
8454,2
8455,2
8456,0
8457,0
8458,8
8459,4
8460,8
8461,1
8462,5
8463,0
8464,1
8465,2
8466,2
8467,8
8468,7
8469,1
8470,1
8471,1
8472,2
8473,8
8474,1
8475,1
8476,8
8477,7
8478,9
8479,8
8480,1
8481,8
8482,6
8483,1
8484,7
8485,8
8486,1
8487,7
8488,8
8489,6
8490,4
8491,7
8492,1
8493,4
8494,9
8495,5
8496,8
8497,8
8498,1
8499,2
8500,9
8501,5
8502,2
8503,2
8504,1
8505,1
8506,7
8507,8
8508,1
8509,1
8510,1
8511,8
8512,0
8513,1
8514,2
8515,2
8516,7
8517,9
8518,2
8519,2
8520,9
8521,2
8522,2
8523,2
8524,2
8525,1
8526,6
8527,0
8528,7
8529,8
8530,9
8531,1
8532,8
8533,1
8534,2
8535,8
8536,4
8537,8
8538,8
8539,1
8540,2
8541,1
8542,8
8543,6
8544,1
8545,7
8546,0
8547,7
8548,8
8549,1
8550,4
8551,2
8552,8
8553,7
8554,4
8555,4
8556,0
8557,8
8558,1
8559,5
8560,5
8561,7
8562,3
8563,8
8564,8
8565,4
8566,1
8567,5
8568,3
8569,1
8570,7
8571,4
8572,8
8573,1
8574,1
8575,2
8576,1
8577,1
8578,7
8579,2
8580,1
8581,9
8582,4
8583,9
8584,3
8585,7
8586,8
8587,1
8588,2
8589,0
8590,9
8591,1
8592,6
8593,1
8594,2
8595,5
